rank,hover,alpha,size,ctrl,num_props,distance
4,ST,6.480839661382007,0.15723133503643674,3071.5312492580715,5,0.39264020013648904
4,ST,8.285876820732732,0.11913567736628092,1733.1580183998137,5,0.2875574848313034
4,ST,7.358365400408905,0.15406491053407967,2332.1219691503397,6,0.16751295638235236
5,ST,8.644799237773862,0.16922286685950905,220.4816937087948,6,inf
5,ST,5.3337278425632855,0.10908592395302086,484.1390026503848,4,inf
5,ST,6.368742545849119,0.23690497579264175,2913.3175271519613,5,inf
5,ST,5.987806745502998,0.10702304795006601,280.2654487968468,4,inf
5,ST,9.103908166600348,0.48724462090150267,1072.2493599217592,7,inf
5,ST,11.044373940781222,0.4442710442162042,308.5962179388701,7,inf
5,ST,9.93292357940687,0.44657706803189107,624.816878449809,8,0.5034064054921259
5,ST,6.954875493790367,0.1951783631570968,2842.7327388968206,6,0.4072877219926254
5,ST,7.478453160371964,0.1987713569455029,2340.817556399286,7,0.40424178832970425
5,ST,9.542600126098916,0.3827039154505497,434.86322660497194,6,0.3646593902354217
5,ST,8.099686042094389,0.25847284059257686,1664.281042106847,6,0.30766251868299327
5,ST,9.4749071102602,0.31266864071540906,912.777907076038,7,0.30667168050276933
5,ST,8.344385229207454,0.26697906676580896,1917.687332429449,7,0.2992495925620284
