rank,hover,alpha,size,ctrl,num_props,quad_flag
12,ST,4.007282083762333,0.4365388484644196,271.9122876907984,8,0
15,ST,3.6797514473540063,1.3970514624774144,160.54754855716763,7,0
9,ST,7.870758888904757,1.1343848331954611,175.99032492593687,8,0
14,ST,4.115041162276127,0.7116066494950348,73.2030666522843,6,0
22,ST,2.169019289944247,3.430713291392822,0.8639207242231942,8,0
9,ST,7.653646890429123,0.7403802828306238,163.68703516259183,8,0
1,ST,9.345628988648322,0.17435918153651853,3920.3680882050835,7,0
2,ST,10.826866312947617,0.2079791683873728,1267.9630832184632,6,0
56,N,0.0,0.302488565740356,0.0,7,0
15,ST,3.4548290655608533,0.7014883153932059,21.687840959347938,6,0
11,ST,4.863883208622635,0.2154161571050302,386.078135834486,6,0
38,SP,5.171186678403667,0.11967661883211325,0.0,4,0
24,ST,2.387024541421416,19.54402443564971,0.8433684969974204,8,0
12,ST,6.700902491633333,0.8076766403106133,18.318127749102462,8,0
20,ST,3.9466006652324483,5.966067188944827,7.596065066421514,8,0
9,ST,8.05180518172483,2.76237898543566,15.21934493553931,8,0
38,SP,8.396690546849257,0.47424317616652845,0.0,6,0
22,ST,2.697341237670573,5.849073692612575,7.356357833930981,8,0
17,ST,3.910392465347621,1.434001886420724,38.04147076877854,8,0
18,ST,4.404086246294918,3.891385757282813,26.216543153526445,8,0
4,ST,8.693582479411479,0.29315832913013135,2421.119389210904,7,0
44,SP,5.999416105944902,0.9232700081185793,0.0,5,0
3,ST,8.249044765613544,0.16573134995556119,1420.1406446464912,6,0
6,ST,7.684308334583286,0.30421053655872754,1107.58532427993,6,0
29,SP,12.319594613591082,0.44030259006727424,0.0,8,0
2,ST,9.189411713575803,0.11339407429352441,1426.835553073717,5,0
56,N,0.0,0.04038629000894586,0.0,4,0
35,SP,4.699648487562408,0.0792943145443082,0.0,5,0
4,ST,6.736005338175602,0.10718096688785009,2798.544524194631,4,0
47,SP,2.2664274562471762,0.5479030273027108,0.0,6,0
56,N,0.0,0.29492225289070434,0.0,5,0
40,SP,5.934757203063581,0.2685351075994089,0.0,4,0
56,N,0.0,0.23464516600847254,0.0,6,0
14,ST,4.287379756298365,0.883839285470609,194.65932891553607,7,0
8,ST,7.443580903766656,0.3973388998198323,216.8349623858903,8,0
16,ST,3.6751898311087046,0.8427881093657209,14.390525063754806,5,0
34,SP,5.186145997080222,0.06502510247506772,0.0,4,0
41,SP,6.547957483183723,0.47450987853188414,0.0,7,0
5,ST,6.510564724390643,0.14191162010093428,2910.8103937594333,6,0
11,ST,4.373313533741665,0.3038050928099323,480.6793961685046,7,0
12,ST,6.274699057441806,0.8823541963905104,69.37928897122072,7,0
41,SP,7.802616268264818,2.98301907531516,0.0,7,0
56,N,0.0,1.407379099172909,0.0,8,0
17,ST,4.076775870385412,1.4858109532279755,32.369427923723165,8,0
16,ST,3.4307824058933867,1.6998920813417584,63.62134810529748,8,0
1,ST,11.673523747465355,0.12777937231356518,1850.497253623287,7,0
31,SP,6.605070894702146,0.07210322574266555,0.0,4,0
38,SP,5.755537267602786,0.16639468534152774,0.0,6,0
16,ST,3.062332550442446,2.2880631684236357,117.59383431460968,8,0
56,N,0.0,0.042358009751227464,0.0,4,0
12,ST,4.688706595825381,0.7819313845547999,436.05846764357693,8,0
16,ST,4.794929668698929,2.645987703227381,67.09984235026047,7,0
6,ST,7.5898063400799884,0.21353861771035243,535.4870769497866,6,0
38,SP,8.3518091429852,0.4453128528370659,0.0,5,0
43,SP,4.99061942518987,0.308678869723519,0.0,5,0
13,ST,5.428946765375004,0.7553726464249858,261.33030019333523,6,0
36,SP,9.881345481502828,0.7823087937741919,0.0,8,0
4,ST,8.754869069827295,0.3771789172068614,1097.220980333339,8,0
5,ST,6.389968075672054,0.1409600746608981,4517.867056633842,6,0
25,ST,2.036292624693771,23.60680219240877,0.8592505226572559,7,0
7,ST,7.268024335676208,0.2818607285052829,912.0693854430999,7,0
3,ST,9.568073756064667,0.3281462318112746,1633.224846943932,8,0
9,ST,5.2401716887616345,0.13651232573933697,276.02515852970345,5,0
8,ST,8.65663125949049,1.129846323458842,34.27568893295777,8,0
20,ST,3.640365601527739,2.547168042296244,6.480409185185787,7,0
56,N,0.0,0.1933497593242221,0.0,5,0
3,ST,10.433270515200615,0.30348158151487076,1251.8313639591922,7,0
24,ST,2.160506721695087,7.8645443753429465,0.8910412132156293,8,0
18,ST,2.7655657819660755,2.2966581791645932,38.912642102956866,4,0
3,ST,10.371005262305937,0.2457455059555249,977.8781558259226,6,0
5,ST,8.152638331408466,0.3301542135290457,1227.6082470592412,7,0
6,ST,7.763833176662366,0.32565154662556167,792.1645892233437,7,0
8,ST,7.294286811777603,0.7518288596933778,384.9988789101721,7,0
56,N,0.0,0.07008283060127912,0.0,5,0
6,ST,4.724369626795289,0.11805433019784031,2069.5853016817414,5,0
5,ST,7.947842354961094,0.2570348341518313,579.7109993918011,8,0
14,ST,6.052708016724136,2.0437326744320514,59.7775785417119,7,0
47,SP,5.789024532868557,1.507401719093535,0.0,7,0
24,ST,2.0460745174583193,15.94480036229131,1.1262860527722438,8,0
37,SP,4.266503871917843,0.0759147429446146,0.0,4,0
56,N,0.0,4.073940789589875,0.0,5,0
56,N,0.0,0.12464517946778587,0.0,4,0
10,ST,6.916126400011983,0.7812889224655276,377.95319406840724,7,0
56,N,0.0,0.45752048636002474,0.0,4,0
12,ST,3.7333733329768224,0.26895207404804244,376.4693613206987,7,0
11,ST,6.839326228904932,1.047865087639583,119.18087088132863,8,0
10,ST,6.949463149941394,0.9530049555862983,250.26675589340113,8,0
13,ST,4.391956507555264,0.603824498435491,39.3168350509517,6,0
5,ST,7.224258103562046,0.26665123690802367,2028.2816329911193,6,0
49,SP,4.992849706630026,2.3477067669963514,0.0,8,0
17,ST,4.570561930858165,1.793827800616512,48.249732705630386,7,0
47,SP,4.438528940686575,0.5991702193523749,0.0,7,0
13,ST,4.4928905628844,0.7123370630116402,22.023023144710443,5,0
8,ST,8.034332463646045,0.5692654262897466,204.6751356344889,7,0
36,SP,4.527441751049105,0.0703137992302158,0.0,4,0
8,ST,5.623230936133121,0.2760952502906445,508.05681007686024,5,0
4,ST,8.24915398604611,0.21469464360288898,1005.725486005881,7,0
30,SP,7.540007271409563,0.05705109983926559,0.0,4,0
14,ST,5.350536411052757,1.254096512884633,256.71347106466794,8,0
37,SP,8.922580506200909,1.1723924440778128,0.0,6,0
4,ST,5.286742756047036,0.062212440069707386,7140.704614888076,4,0
9,ST,6.718317894780551,0.38309811544690264,772.6623512756289,8,0
8,ST,6.956187795675805,0.7400020850863631,828.4998921742186,7,0
31,SP,7.349154296456231,0.07219668432464656,0.0,4,0
34,SP,9.005063096761491,0.10806529094521905,0.0,5,0
31,SP,10.528299382131307,0.3053869744155072,0.0,8,0
49,SP,4.317160979235262,1.593072447639603,0.0,5,0
12,ST,7.007217349037433,1.9166965196218937,47.008111166736455,7,0
56,N,0.0,0.4771096159281656,0.0,5,0
23,ST,2.011573158587928,11.010878869929412,6.288689393568302,6,0
33,SP,10.214856667378799,0.3671925173619556,0.0,8,0
56,N,0.0,0.4397586704748984,0.0,6,0
56,N,0.0,0.1800629516600978,0.0,6,0
33,SP,5.296553193376305,0.05699988124403922,0.0,4,0
40,SP,7.7535560595826825,0.7407705094187325,0.0,5,0
6,ST,9.021714005496436,1.0079611990583892,62.2770984635446,8,0
5,ST,9.688191597711857,0.8402471547221854,244.0247342262096,7,0
56,N,0.0,0.48273035403717246,0.0,4,0
18,ST,3.5446774239912235,3.74761765414238,31.757659541515284,7,0
1,ST,5.255952265501086,0.08101330442808714,17188.135990441242,4,0
56,N,0.0,0.06221173305925373,0.0,4,0
4,ST,6.495857139967838,0.19195947071280778,3670.677992989388,7,0
42,SP,4.773330764980284,0.2511814245067254,0.0,4,0
23,ST,2.9948813365880174,20.3894773293714,0.4837978104908192,8,0
12,ST,6.360308369762439,1.5638918958906478,131.74218226991968,7,0
37,SP,8.136966471818802,0.2864522186383717,0.0,5,0
56,N,0.0,0.07578664837282824,0.0,5,0
7,ST,5.750923233926697,0.19359092746140935,1452.7414066363733,5,0
2,ST,6.9781049319724024,0.05726387322462373,8196.311419160691,4,0
43,SP,5.883494850671554,0.6446461159125569,0.0,5,0
56,N,0.0,0.1435718665412964,0.0,5,0
52,SP,2.8420682214907647,12.69664772208152,0.0,7,0
6,ST,6.160073379792322,0.20952312328046283,569.2061621105635,7,0
7,ST,5.769236121844049,0.14581069191125998,692.67857327089,5,0
19,ST,3.7506150886104614,2.445324779349269,13.784602280621137,6,0
10,ST,4.47794207808252,0.21296651031688613,726.7804811267997,6,0
6,ST,7.806941784967287,0.35461236391762424,873.7312848754152,8,0
18,ST,4.461583580662503,4.5341897598088865,12.048149553816017,7,0
15,ST,3.1368450945165782,0.6937677871610626,38.56270176550077,5,0
8,ST,7.258406699580825,0.3042539714664476,779.4274802464621,6,0
39,SP,7.327709860495893,0.4142165046830794,0.0,7,0
56,N,0.0,0.2785767821943054,0.0,5,0
9,ST,4.967011191434455,0.1357978050450935,762.3825803314877,4,0
8,ST,5.420651865061974,0.13153960881207985,1073.8297847615968,5,0
49,SP,3.2014956445301865,0.6899230221411908,0.0,4,0
35,SP,6.506174374769786,0.09554078349319733,0.0,4,0
1,ST,11.011392245721167,0.3135907412817726,2376.705947747842,7,0
15,ST,2.2657720602413556,0.8554717625568476,73.88329386777615,7,0
5,ST,7.054481671137112,0.2164372753689453,1980.4422249615166,5,0
40,SP,3.8736479749530615,0.14696052739147328,0.0,4,0
21,ST,2.7158192412327766,5.568549769173263,13.825079204051944,7,0
27,ST,1.8448386156196024,40.84650625855861,0.24789981073654677,7,0
29,SP,6.288718169520323,0.038008404870527784,0.0,4,0
31,SP,7.50377606521294,0.0726864211180198,0.0,4,0
38,SP,8.478033207435425,0.8533714635438914,0.0,8,0
22,ST,3.605232934958244,8.959953576039052,3.0674888974893832,8,0
